30746700,2000-01-02 18:00,18
30746700,2000-01-02 19:00,0.0
30746700,2000-01-02 20:00,5
30746700,2000-01-02 21:00,0.0
30746700,2000-01-02 22:00,0.0
30746700,2000-01-02 23:00,0.0
30746700,2000-01-03 00:00,0.0
30746700,2000-01-03 01:00,0.0
30746700,2000-01-03 02:00,0.0
30746700,2000-01-03 03:00,0.0
30746700,2000-01-03 04:00,3
30746700,2000-01-03 05:00,0.0
30746700,2000-01-03 06:00,0.0
30746700,2000-01-03 07:00,0.0
30746700,2000-01-03 08:00,0.0
30746700,2000-01-03 09:00,0.0
30746700,2000-01-03 10:00,2
30746700,2000-01-03 11:00,0.0
30746700,2000-01-03 12:00,0.0
30746700,2000-01-03 13:00,0.0
30746700,2000-01-03 14:00,0.0
30746700,2000-01-03 15:00,0.0
30746700,2000-01-03 16:00,0.0
30746700,2000-01-03 17:00,0.0
30746700,2000-01-03 18:00,0.0
30746700,2000-01-03 19:00,0.0
30746700,2000-01-03 20:00,0.0
30746700,2000-01-03 21:00,0.0
30746700,2000-01-03 22:00,0.0
30746700,2000-01-03 23:00,0.0
30746700,2000-01-04 00:00,12.5
30746700,2000-01-04 00:00,9.5
30746700,2000-01-04 01:00,0.0
30746700,2000-01-04 02:00,10
30746700,2000-01-04 03:00,0.0
30746700,2000-01-04 04:00,18
30746700,2000-01-04 05:00,0.0
30746700,2000-01-04 06:00,4.8
30746700,2000-01-04 07:00,0.0
30746700,2000-01-04 08:00,6.5
30746700,2000-01-04 09:00,0.0
30746700,2000-01-04 10:00,0.0
30746700,2000-01-04 11:00,0.0
30746700,2000-01-04 12:00,0.0
30746700,2000-01-04 13:00,0.0
30746700,2000-01-04 14:00,6.5
30746700,2000-01-04 15:00,0.0
30746700,2000-01-04 16:00,5.5
30746700,2000-01-04 16:00,5.3
30746700,2000-01-04 17:00,0.0
30746700,2000-01-04 18:00,7.5
30746700,2000-01-04 18:00,4.7
30746700,2000-01-04 19:00,0.0
30746700,2000-01-04 20:00,12.6
30746700,2000-01-04 20:00,10.7
30746700,2000-01-04 21:00,0.0
30746700,2000-01-04 22:00,0.0
30746700,2000-01-04 23:00,0.0
30746700,2000-01-05 00:00,13.5
30746700,2000-01-05 01:00,0.0
30746700,2000-01-05 02:00,0.0
30746700,2000-01-05 03:00,0.0
30746700,2000-01-05 04:00,3.5
30746700,2000-01-05 05:00,0.0
30746700,2000-01-05 06:00,0.0
30746700,2000-01-05 07:00,0.0
30746700,2000-01-05 08:00,6.7
30746700,2000-01-05 09:00,0.0
30746700,2000-01-05 10:00,0.0
30746700,2000-01-05 11:00,0.0
30746700,2000-01-05 12:00,0.0
30746700,2000-01-05 13:00,0.0
30746700,2000-01-05 14:00,5.6
30746700,2000-01-05 15:00,0.0
30746700,2000-01-05 16:00,0.0
30746700,2000-01-05 17:00,0.0
30746700,2000-01-05 18:00,4.8
30746700,2000-01-05 19:00,0.0
30746700,2000-01-05 20:00,0.0
30746700,2000-01-05 21:00,0.0
30746700,2000-01-05 22:00,0.0
