datetime,30746200,官厅水库坝下5min流量摘录,斋堂水库5min流量摘录,雁翅5min洪水流量摘录,官厅水库5min蒸发,30746400,30746450,30746600,30746700,30746750,30746900,30747000,30747100,30747200,30747300,30747350,30747370,30747400,30747420,30747500,30747530,30747600,30747635,30747660,30747700,30747800,30747850
2023-07-30 02:00:00,1.2,0.74,51.41,3.18,0.0056,0.0,1.5,0.5,1.0,1.0,0.8,0.1,3.5,1.2,0.0,1.1,0.5,0.1,1.0,0.1,0.5,0.6,0.0,1.0,0.2,0.6,0.2
2023-07-30 02:05:00,1.12,0.74,50.94,3.18,0.0056,0.0,1.5,0.72,1.01,1.0,0.78,0.11,3.67,1.14,0.02,1.04,0.67,0.14,1.04,0.2,0.83,0.95,0.0,1.12,0.45,0.75,0.32
2023-07-30 02:10:00,1.03,0.74,50.46,3.18,0.0056,0.0,1.5,0.93,1.02,1.0,0.75,0.12,3.83,1.08,0.05,0.98,0.83,0.18,1.08,0.3,1.17,1.3,0.0,1.25,0.7,0.9,0.45
2023-07-30 02:15:00,0.95,0.74,49.98,3.18,0.0056,0.0,1.5,1.15,1.02,1.0,0.73,0.12,4.0,1.02,0.08,0.92,1.0,0.22,1.12,0.4,1.5,1.65,0.0,1.38,0.95,1.05,0.57
2023-07-30 02:20:00,0.87,0.74,49.51,3.18,0.0056,0.0,1.5,1.37,1.03,1.0,0.7,0.13,4.17,0.97,0.1,0.87,1.17,0.27,1.17,0.5,1.83,2.0,0.0,1.5,1.2,1.2,0.7
2023-07-30 02:25:00,0.78,0.74,49.03,3.18,0.0056,0.0,1.5,1.58,1.04,1.0,0.68,0.14,4.33,0.91,0.12,0.81,1.33,0.31,1.21,0.6,2.17,2.35,0.0,1.62,1.45,1.35,0.82
2023-07-30 02:30:00,0.7,0.74,48.55,3.18,0.0056,0.0,1.5,1.8,1.05,1.0,0.65,0.15,4.5,0.85,0.15,0.75,1.5,0.35,1.25,0.7,2.5,2.7,0.0,1.75,1.7,1.5,0.95
2023-07-30 02:35:00,0.62,0.74,48.08,3.18,0.0056,0.0,1.5,2.02,1.06,1.0,0.62,0.16,4.67,0.79,0.18,0.69,1.67,0.39,1.29,0.8,2.83,3.05,0.0,1.88,1.95,1.65,1.08
2023-07-30 02:40:00,0.53,0.74,47.6,3.18,0.0056,0.0,1.5,2.23,1.07,1.0,0.6,0.17,4.83,0.73,0.2,0.63,1.83,0.43,1.33,0.9,3.17,3.4,0.0,2.0,2.2,1.8,1.2
2023-07-30 02:45:00,0.45,0.74,47.12,3.18,0.0056,0.0,1.5,2.45,1.08,1.0,0.57,0.18,5.0,0.68,0.22,0.58,2.0,0.48,1.38,1.0,3.5,3.75,0.0,2.12,2.45,1.95,1.32
2023-07-30 02:50:00,0.37,0.74,46.65,3.18,0.0056,0.0,1.5,2.67,1.08,1.0,0.55,0.18,5.17,0.62,0.25,0.52,2.17,0.52,1.42,1.1,3.83,4.1,0.0,2.25,2.7,2.1,1.45
2023-07-30 02:55:00,0.28,0.74,46.17,3.18,0.0056,0.0,1.5,2.88,1.09,1.0,0.52,0.19,5.33,0.56,0.27,0.46,2.33,0.56,1.46,1.2,4.17,4.45,0.0,2.38,2.95,2.25,1.58
2023-07-30 03:00:00,0.2,0.74,45.69,3.18,0.0056,0.0,1.5,3.1,1.1,1.0,0.5,0.2,5.5,0.5,0.3,0.4,2.5,0.6,1.5,1.3,4.5,4.8,0.0,2.5,3.2,2.4,1.7
2023-07-30 03:05:00,0.19,0.74,45.21,3.18,0.0056,0.9,1.75,3.2,1.22,1.12,0.79,0.32,5.75,1.01,0.73,0.56,2.88,0.77,1.88,1.56,4.42,5.01,0.0,3.12,3.42,2.4,1.72
2023-07-30 03:10:00,0.18,0.74,44.74,3.18,0.0056,1.8,2.0,3.3,1.33,1.25,1.08,0.45,6.0,1.52,1.17,0.72,3.25,0.95,2.25,1.82,4.33,5.22,0.0,3.75,3.65,2.4,1.75
2023-07-30 03:15:00,0.18,0.74,44.26,3.18,0.0056,2.7,2.25,3.4,1.45,1.38,1.38,0.57,6.25,2.02,1.6,0.88,3.62,1.12,2.62,2.08,4.25,5.42,0.0,4.38,3.88,2.4,1.78
2023-07-30 03:20:00,0.17,0.74,43.78,3.18,0.0056,3.6,2.5,3.5,1.57,1.5,1.67,0.7,6.5,2.53,2.03,1.03,4.0,1.3,3.0,2.33,4.17,5.63,0.0,5.0,4.1,2.4,1.8
2023-07-30 03:25:00,0.16,0.74,43.31,3.18,0.0056,4.5,2.75,3.6,1.68,1.62,1.96,0.82,6.75,3.04,2.47,1.19,4.38,1.48,3.38,2.59,4.08,5.84,0.0,5.62,4.32,2.4,1.82
2023-07-30 03:30:00,0.15,0.74,42.83,3.18,0.0056,5.4,3.0,3.7,1.8,1.75,2.25,0.95,7.0,3.55,2.9,1.35,4.75,1.65,3.75,2.85,4.0,6.05,0.0,6.25,4.55,2.4,1.85
2023-07-30 03:35:00,0.14,0.74,42.35,3.18,0.0056,6.3,3.25,3.8,1.92,1.88,2.54,1.08,7.25,4.06,3.33,1.51,5.12,1.83,4.12,3.11,3.92,6.26,0.0,6.88,4.78,2.4,1.88
2023-07-30 03:40:00,0.13,0.74,41.88,3.18,0.0056,7.2,3.5,3.9,2.03,2.0,2.83,1.2,7.5,4.57,3.77,1.67,5.5,2.0,4.5,3.37,3.83,6.47,0.0,7.5,5.0,2.4,1.9
2023-07-30 03:45:00,0.12,0.74,41.4,3.18,0.0056,8.1,3.75,4.0,2.15,2.12,3.12,1.32,7.75,5.07,4.2,1.82,5.88,2.18,4.88,3.62,3.75,6.68,0.0,8.12,5.22,2.4,1.92
2023-07-30 03:50:00,0.12,0.74,40.92,3.18,0.0056,9.0,4.0,4.1,2.27,2.25,3.42,1.45,8.0,5.58,4.63,1.98,6.25,2.35,5.25,3.88,3.67,6.88,0.0,8.75,5.45,2.4,1.95
2023-07-30 03:55:00,0.11,0.74,40.45,3.18,0.0056,9.9,4.25,4.2,2.38,2.38,3.71,1.58,8.25,6.09,5.07,2.14,6.62,2.52,5.62,4.14,3.58,7.09,0.0,9.38,5.68,2.4,1.98
2023-07-30 04:00:00,0.1,0.74,39.97,3.18,0.0056,10.8,4.5,4.3,2.5,2.5,4.0,1.7,8.5,6.6,5.5,2.3,7.0,2.7,6.0,4.4,3.5,7.3,0.0,10.0,5.9,2.4,2.0
2023-07-30 04:05:00,0.29,0.74,39.49,3.18,0.0056,10.64,4.88,5.18,2.84,3.12,4.12,2.37,8.5,6.62,5.63,2.63,7.12,2.99,6.71,4.67,3.92,7.28,0.0,10.0,6.12,2.67,2.48
2023-07-30 04:10:00,0.48,0.74,39.01,3.18,0.0056,10.48,5.25,6.05,3.18,3.75,4.23,3.03,8.5,6.63,5.77,2.97,7.25,3.28,7.42,4.93,4.33,7.25,0.0,10.0,6.33,2.93,2.95
2023-07-30 04:15:00,0.68,0.74,38.54,3.18,0.0056,10.32,5.62,6.92,3.52,4.38,4.35,3.7,8.5,6.65,5.9,3.3,7.38,3.58,8.12,5.2,4.75,7.22,0.0,10.0,6.55,3.2,3.42
2023-07-30 04:20:00,0.87,0.74,38.06,3.18,0.0056,10.17,6.0,7.8,3.87,5.0,4.47,4.37,8.5,6.67,6.03,3.63,7.5,3.87,8.83,5.47,5.17,7.2,0.0,10.0,6.77,3.47,3.9
2023-07-30 04:25:00,1.06,0.74,37.58,3.18,0.0056,10.01,6.38,8.68,4.21,5.62,4.58,5.03,8.5,6.68,6.17,3.97,7.62,4.16,9.54,5.73,5.58,7.18,0.0,10.0,6.98,3.73,4.38
2023-07-30 04:30:00,1.25,0.74,37.11,3.18,0.0056,9.85,6.75,9.55,4.55,6.25,4.7,5.7,8.5,6.7,6.3,4.3,7.75,4.45,10.25,6.0,6.0,7.15,0.0,10.0,7.2,4.0,4.85
2023-07-30 04:35:00,1.44,0.74,36.63,3.18,0.0056,9.69,7.12,10.42,4.89,6.88,4.82,6.37,8.5,6.72,6.43,4.63,7.88,4.74,10.96,6.27,6.42,7.12,0.0,10.0,7.42,4.27,5.32
2023-07-30 04:40:00,1.63,0.74,36.15,3.18,0.0056,9.53,7.5,11.3,5.23,7.5,4.93,7.03,8.5,6.73,6.57,4.97,8.0,5.03,11.67,6.53,6.83,7.1,0.0,10.0,7.63,4.53,5.8
2023-07-30 04:45:00,1.82,0.74,35.68,3.18,0.0056,9.38,7.88,12.18,5.57,8.12,5.05,7.7,8.5,6.75,6.7,5.3,8.12,5.32,12.38,6.8,7.25,7.08,0.0,10.0,7.85,4.8,6.28
2023-07-30 04:50:00,2.02,0.74,35.2,3.18,0.0056,9.22,8.25,13.05,5.92,8.75,5.17,8.37,8.5,6.77,6.83,5.63,8.25,5.62,13.08,7.07,7.67,7.05,0.0,10.0,8.07,5.07,6.75
2023-07-30 04:55:00,2.21,0.74,34.72,3.18,0.0056,9.06,8.62,13.92,6.26,9.38,5.28,9.03,8.5,6.78,6.97,5.97,8.38,5.91,13.79,7.33,8.08,7.02,0.0,10.0,8.28,5.33,7.22
2023-07-30 05:00:00,2.4,0.74,34.24,3.18,0.0056,8.9,9.0,14.8,6.6,10.0,5.4,9.7,8.5,6.8,7.1,6.3,8.5,6.2,14.5,7.6,8.5,7.0,0.0,10.0,8.5,5.6,7.7
2023-07-30 05:05:00,2.73,0.74,33.77,3.18,0.0056,8.33,9.42,14.76,6.12,9.54,5.12,9.09,8.25,6.55,6.68,5.83,8.0,5.78,14.79,7.15,7.92,6.85,0.0,10.33,8.21,5.3,7.29
2023-07-30 05:10:00,3.07,0.74,33.29,3.18,0.0056,7.77,9.83,14.72,5.63,9.08,4.83,8.48,8.0,6.3,6.25,5.37,7.5,5.37,15.08,6.7,7.33,6.7,0.0,10.67,7.92,5.0,6.88
2023-07-30 05:15:00,3.4,0.74,32.81,3.18,0.0056,7.2,10.25,14.68,5.15,8.62,4.55,7.88,7.75,6.05,5.82,4.9,7.0,4.95,15.38,6.25,6.75,6.55,0.0,11.0,7.62,4.7,6.48
2023-07-30 05:20:00,3.73,0.74,32.34,3.18,0.0056,6.63,10.67,14.63,4.67,8.17,4.27,7.27,7.5,5.8,5.4,4.43,6.5,4.53,15.67,5.8,6.17,6.4,0.0,11.33,7.33,4.4,6.07
2023-07-30 05:25:00,4.07,0.74,31.86,3.18,0.0056,6.07,11.08,14.59,4.18,7.71,3.98,6.66,7.25,5.55,4.97,3.97,6.0,4.12,15.96,5.35,5.58,6.25,0.0,11.67,7.04,4.1,5.66
2023-07-30 05:30:00,4.4,0.74,31.38,3.18,0.0056,5.5,11.5,14.55,3.7,7.25,3.7,6.05,7.0,5.3,4.55,3.5,5.5,3.7,16.25,4.9,5.0,6.1,0.0,12.0,6.75,3.8,5.25
2023-07-30 05:35:00,4.73,0.74,30.91,3.18,0.0056,4.93,11.92,14.51,3.22,6.79,3.42,5.44,6.75,5.05,4.12,3.03,5.0,3.28,16.54,4.45,4.42,5.95,0.0,12.33,6.46,3.5,4.84
2023-07-30 05:40:00,5.07,0.74,30.43,3.18,0.0056,4.37,12.33,14.47,2.73,6.33,3.13,4.83,6.5,4.8,3.7,2.57,4.5,2.87,16.83,4.0,3.83,5.8,0.0,12.67,6.17,3.2,4.43
2023-07-30 05:45:00,5.4,0.74,29.95,3.18,0.0056,3.8,12.75,14.42,2.25,5.88,2.85,4.22,6.25,4.55,3.28,2.1,4.0,2.45,17.12,3.55,3.25,5.65,0.0,13.0,5.88,2.9,4.03
2023-07-30 05:50:00,5.73,0.74,29.48,3.18,0.0056,3.23,13.17,14.38,1.77,5.42,2.57,3.62,6.0,4.3,2.85,1.63,3.5,2.03,17.42,3.1,2.67,5.5,0.0,13.33,5.58,2.6,3.62
2023-07-30 05:55:00,6.07,0.74,29.0,3.18,0.0056,2.67,13.58,14.34,1.28,4.96,2.28,3.01,5.75,4.05,2.42,1.17,3.0,1.62,17.71,2.65,2.08,5.35,0.0,13.67,5.29,2.3,3.21
2023-07-30 06:00:00,6.4,0.74,28.52,3.18,0.0056,2.1,14.0,14.3,0.8,4.5,2.0,2.4,5.5,3.8,2.0,0.7,2.5,1.2,18.0,2.2,1.5,5.2,0.0,14.0,5.0,2.0,2.8
2023-07-30 06:05:00,6.12,0.74,28.04,3.18,0.0056,2.42,13.67,13.82,0.73,4.58,1.95,2.48,5.79,3.6,2.18,0.65,2.62,1.15,16.83,2.56,1.67,5.21,0.0,13.5,4.85,2.21,2.82
2023-07-30 06:10:00,5.83,0.74,27.57,3.18,0.0056,2.75,13.33,13.35,0.67,4.67,1.9,2.55,6.08,3.4,2.37,0.6,2.75,1.1,15.67,2.92,1.83,5.22,0.0,13.0,4.7,2.42,2.83
2023-07-30 06:15:00,5.55,0.74,27.09,3.18,0.0056,3.08,13.0,12.88,0.6,4.75,1.85,2.62,6.38,3.2,2.55,0.55,2.88,1.05,14.5,3.28,2.0,5.22,0.0,12.5,4.55,2.62,2.85
2023-07-30 06:20:00,5.27,0.74,26.61,3.18,0.0056,3.4,12.67,12.4,0.53,4.83,1.8,2.7,6.67,3.0,2.73,0.5,3.0,1.0,13.33,3.63,2.17,5.23,0.0,12.0,4.4,2.83,2.87
2023-07-30 06:25:00,4.98,0.74,26.14,3.18,0.0056,3.72,12.33,11.92,0.47,4.92,1.75,2.78,6.96,2.8,2.92,0.45,3.12,0.95,12.17,3.99,2.33,5.24,0.0,11.5,4.25,3.04,2.88
2023-07-30 06:30:00,4.7,0.74,25.66,3.18,0.0056,4.05,12.0,11.45,0.4,5.0,1.7,2.85,7.25,2.6,3.1,0.4,3.25,0.9,11.0,4.35,2.5,5.25,0.0,11.0,4.1,3.25,2.9
2023-07-30 06:35:00,4.42,0.74,25.18,3.18,0.0056,4.38,11.67,10.98,0.33,5.08,1.65,2.92,7.54,2.4,3.28,0.35,3.38,0.85,9.83,4.71,2.67,5.26,0.0,10.5,3.95,3.46,2.92
2023-07-30 06:40:00,4.13,0.74,24.71,3.18,0.0056,4.7,11.33,10.5,0.27,5.17,1.6,3.0,7.83,2.2,3.47,0.3,3.5,0.8,8.67,5.07,2.83,5.27,0.0,10.0,3.8,3.67,2.93
2023-07-30 06:45:00,3.85,0.74,24.23,3.18,0.0056,5.03,11.0,10.02,0.2,5.25,1.55,3.08,8.12,2.0,3.65,0.25,3.62,0.75,7.5,5.42,3.0,5.28,0.0,9.5,3.65,3.88,2.95
2023-07-30 06:50:00,3.57,0.74,23.75,3.18,0.0056,5.35,10.67,9.55,0.13,5.33,1.5,3.15,8.42,1.8,3.83,0.2,3.75,0.7,6.33,5.78,3.17,5.28,0.0,9.0,3.5,4.08,2.97
2023-07-30 06:55:00,3.28,0.74,23.28,3.18,0.0056,5.68,10.33,9.07,0.07,5.42,1.45,3.22,8.71,1.6,4.02,0.15,3.88,0.65,5.17,6.14,3.33,5.29,0.0,8.5,3.35,4.29,2.98
2023-07-30 07:00:00,3.0,0.74,22.8,3.18,0.0056,6.0,10.0,8.6,0.0,5.5,1.4,3.3,9.0,1.4,4.2,0.1,4.0,0.6,4.0,6.5,3.5,5.3,0.0,8.0,3.2,4.5,3.0
2023-07-30 07:05:00,2.86,0.74,22.32,3.18,0.0056,5.84,9.88,8.18,0.12,5.38,2.05,3.26,9.46,1.58,4.11,0.36,4.42,0.83,3.96,6.38,3.75,5.82,0.0,8.25,3.51,4.62,3.28
2023-07-30 07:10:00,2.72,0.74,21.84,3.18,0.0056,5.68,9.75,7.77,0.23,5.25,2.7,3.22,9.92,1.77,4.02,0.62,4.83,1.07,3.92,6.27,4.0,6.35,0.0,8.5,3.82,4.73,3.57
2023-07-30 07:15:00,2.58,0.74,21.37,3.18,0.0056,5.52,9.62,7.35,0.35,5.12,3.35,3.18,10.38,1.95,3.92,0.88,5.25,1.3,3.88,6.15,4.25,6.88,0.0,8.75,4.12,4.85,3.85
2023-07-30 07:20:00,2.43,0.74,20.89,3.18,0.0056,5.37,9.5,6.93,0.47,5.0,4.0,3.13,10.83,2.13,3.83,1.13,5.67,1.53,3.83,6.03,4.5,7.4,0.0,9.0,4.43,4.97,4.13
2023-07-30 07:25:00,2.29,0.74,20.41,3.18,0.0056,5.21,9.38,6.52,0.58,4.88,4.65,3.09,11.29,2.32,3.74,1.39,6.08,1.77,3.79,5.92,4.75,7.92,0.0,9.25,4.74,5.08,4.42
2023-07-30 07:30:00,2.15,0.74,19.94,3.18,0.0056,5.05,9.25,6.1,0.7,4.75,5.3,3.05,11.75,2.5,3.65,1.65,6.5,2.0,3.75,5.8,5.0,8.45,0.0,9.5,5.05,5.2,4.7
2023-07-30 07:35:00,2.01,0.74,19.46,3.18,0.0056,4.89,9.12,5.68,0.82,4.62,5.95,3.01,12.21,2.68,3.56,1.91,6.92,2.23,3.71,5.68,5.25,8.98,0.0,9.75,5.36,5.32,4.98
2023-07-30 07:40:00,1.87,0.74,18.98,3.18,0.0056,4.73,9.0,5.27,0.93,4.5,6.6,2.97,12.67,2.87,3.47,2.17,7.33,2.47,3.67,5.57,5.5,9.5,0.0,10.0,5.67,5.43,5.27
2023-07-30 07:45:00,1.72,0.74,18.51,3.18,0.0056,4.57,8.88,4.85,1.05,4.38,7.25,2.92,13.12,3.05,3.38,2.43,7.75,2.7,3.62,5.45,5.75,10.02,0.0,10.25,5.98,5.55,5.55
2023-07-30 07:50:00,1.58,0.74,18.03,3.18,0.0056,4.42,8.75,4.43,1.17,4.25,7.9,2.88,13.58,3.23,3.28,2.68,8.17,2.93,3.58,5.33,6.0,10.55,0.0,10.5,6.28,5.67,5.83
2023-07-30 07:55:00,1.44,0.74,17.55,3.18,0.0056,4.26,8.62,4.02,1.28,4.12,8.55,2.84,14.04,3.42,3.19,2.94,8.58,3.17,3.54,5.22,6.25,11.08,0.0,10.75,6.59,5.78,6.12
2023-07-30 08:00:00,1.3,0.74,17.07,3.18,0.0056,4.1,8.5,3.6,1.4,4.0,9.2,2.8,14.5,3.6,3.1,3.2,9.0,3.4,3.5,5.1,6.5,11.6,0.0,11.0,6.9,5.9,6.4
2023-07-30 08:05:00,1.21,0.74,16.6,3.18,0.0056,3.93,8.38,3.72,1.51,4.12,8.8,2.92,14.38,3.67,3.12,3.26,8.71,3.58,3.75,5.22,6.46,11.38,0.0,11.04,6.97,5.89,6.22
2023-07-30 08:10:00,1.12,0.74,16.12,3.18,0.0056,3.77,8.25,3.85,1.62,4.25,8.4,3.05,14.25,3.73,3.15,3.32,8.42,3.75,4.0,5.35,6.42,11.15,0.0,11.08,7.03,5.88,6.03
2023-07-30 08:15:00,1.02,0.74,15.64,3.18,0.0056,3.6,8.12,3.98,1.72,4.38,8.0,3.18,14.12,3.8,3.18,3.38,8.12,3.92,4.25,5.48,6.38,10.92,0.0,11.12,7.1,5.88,5.85
2023-07-30 08:20:00,0.93,0.74,15.17,3.18,0.0056,3.43,8.0,4.1,1.83,4.5,7.6,3.3,14.0,3.87,3.2,3.43,7.83,4.1,4.5,5.6,6.33,10.7,0.0,11.17,7.17,5.87,5.67
2023-07-30 08:25:00,0.84,0.74,14.69,3.18,0.0056,3.27,7.88,4.22,1.94,4.62,7.2,3.42,13.88,3.93,3.22,3.49,7.54,4.28,4.75,5.72,6.29,10.48,0.0,11.21,7.23,5.86,5.48
2023-07-30 08:30:00,0.75,0.74,14.21,3.18,0.0056,3.1,7.75,4.35,2.05,4.75,6.8,3.55,13.75,4.0,3.25,3.55,7.25,4.45,5.0,5.85,6.25,10.25,0.0,11.25,7.3,5.85,5.3
2023-07-30 08:35:00,0.66,0.74,13.74,3.18,0.0056,2.93,7.62,4.47,2.16,4.88,6.4,3.68,13.62,4.07,3.28,3.61,6.96,4.62,5.25,5.98,6.21,10.02,0.0,11.29,7.37,5.84,5.12
2023-07-30 08:40:00,0.57,0.74,13.26,3.18,0.0056,2.77,7.5,4.6,2.27,5.0,6.0,3.8,13.5,4.13,3.3,3.67,6.67,4.8,5.5,6.1,6.17,9.8,0.0,11.33,7.43,5.83,4.93
2023-07-30 08:45:00,0.48,0.74,12.78,3.18,0.0056,2.6,7.38,4.72,2.38,5.12,5.6,3.92,13.38,4.2,3.32,3.72,6.38,4.97,5.75,6.22,6.12,9.57,0.0,11.38,7.5,5.82,4.75
2023-07-30 08:50:00,0.38,0.74,12.31,3.18,0.0056,2.43,7.25,4.85,2.48,5.25,5.2,4.05,13.25,4.27,3.35,3.78,6.08,5.15,6.0,6.35,6.08,9.35,0.0,11.42,7.57,5.82,4.57
2023-07-30 08:55:00,0.29,0.74,11.83,3.18,0.0056,2.27,7.12,4.97,2.59,5.38,4.8,4.18,13.12,4.33,3.38,3.84,5.79,5.32,6.25,6.48,6.04,9.12,0.0,11.46,7.63,5.81,4.38
2023-07-30 09:00:00,0.2,0.74,11.35,3.18,0.0056,2.1,7.0,5.1,2.7,5.5,4.4,4.3,13.0,4.4,3.4,3.9,5.5,5.5,6.5,6.6,6.0,8.9,0.0,11.5,7.7,5.8,4.2
2023-07-30 09:05:00,0.2,0.74,10.87,3.18,0.0056,2.16,7.12,5.11,2.72,5.38,4.7,4.26,13.12,4.68,3.78,4.21,6.04,5.66,6.54,6.84,6.38,9.3,0.0,11.83,7.82,5.76,4.31
2023-07-30 09:10:00,0.2,0.74,10.4,3.18,0.0056,2.22,7.25,5.12,2.73,5.25,5.0,4.22,13.25,4.97,4.17,4.52,6.58,5.82,6.58,7.08,6.75,9.7,0.0,12.17,7.95,5.72,4.42
2023-07-30 09:15:00,0.2,0.74,9.92,3.18,0.0056,2.28,7.38,5.12,2.75,5.12,5.3,4.18,13.38,5.25,4.55,4.82,7.12,5.98,6.62,7.32,7.12,10.1,0.0,12.5,8.07,5.68,4.53
